step,time_ms
3622,24.2800
3623,24.5888
3624,23.9742
3625,23.2757
3626,20.1959
3627,24.4162
3628,24.3277
3629,21.7744
3630,24.7540
3631,24.4565
3632,26.9458
3633,24.6737
3634,23.4613
3635,47.8442
3636,46.3860
3637,46.7988
3638,23.8728
3639,46.3823
3640,25.4870
3641,24.1114
3642,22.4962
3643,26.4045
3644,27.5573
3645,23.0237
3646,25.4699
3647,26.3214
3648,21.8345
3649,121.1902
3650,26.3836
3651,25.2402
3652,21.9003
3653,23.0115
3654,23.7482
3655,24.2668
3656,25.6075
3657,22.9899
3658,41.8286
3659,23.6704
3660,23.4828
3661,23.5106
3662,22.7660
3663,23.6035
3664,27.2345
3665,24.4416
3666,44.5396
3667,23.2506
3668,47.8658
3669,23.4888
3670,19.2518
3671,22.4325
3672,44.4830
3673,22.3063
3674,43.2280
3675,20.5300
3676,21.7741
3677,22.4244
3678,42.4459
3679,9194.7956
3680,125.6401
3681,23.2392
3682,22.6261
3683,22.0847
3684,21.3262
3685,22.0095
3686,21.8924
3687,24.4453
3688,28.3280
3689,23.0095
3690,23.0491
3691,19.2520
3692,22.1912
3693,21.8223
3694,18.6261
3695,41.0264
3696,26.0194
3697,35.7889
3698,43.6603
3699,22.7392
3700,21.2147
3701,21.2448
3702,21.7222
3703,20.7388
3704,21.4853
3705,21.2429
3706,21.0910
3707,21.4271
3708,21.5773
3709,20.5629
3710,20.6085
3711,21.0418
3712,20.7282
3713,20.7966
3714,21.3841
3715,121.6495
3716,23.2068
3717,22.8463
3718,21.2547
3719,20.6289
3720,20.7397
3721,21.6264
3722,20.9573
3723,21.4568
3724,22.0248
3725,24.7969
3726,25.5241
3727,22.7732
3728,18.1088
3729,40.0487
3730,21.1790
3731,21.8270
3732,21.1940
3733,21.1843
3734,22.4157
3735,21.9814
3736,23.4503
3737,27.2123
3738,28.1754
3739,23.1582
3740,22.3469
3741,20.1973
3742,20.4383
3743,25.2028
3744,19.8913
3745,20.3779
3746,22.3654
3747,20.6002
3748,21.2631
3749,19.8234
3750,20.2138
3751,124.7509
3752,23.1669
3753,23.1289
3754,20.4013
3755,21.0390
3756,21.4938
3757,19.1117
3758,19.2984
3759,19.6874
3760,21.0791
3761,22.5073
3762,22.9857
3763,21.5340
3764,21.2667
3765,21.6246
3766,21.6108
3767,21.4378
3768,21.3811
3769,21.7732
3770,21.1658
3771,20.5624
3772,22.5262
3773,27.6479
3774,22.2351
3775,21.3075
3776,22.5530
3777,22.3408
3778,21.7714
3779,23.6270
3780,23.0774
3781,25.3936
3782,19.2065
3783,25.9482
3784,24.6015
3785,28.3657
3786,21.9233
3787,125.1938
3788,23.4842
3789,22.2313
3790,19.6104
3791,19.1341
3792,20.4236
3793,18.9720
3794,19.0116
3795,19.2246
3796,15.7010
3797,20.4331
3798,20.5195
3799,19.9512
3800,24.1398
3801,20.7371
3802,20.2008
3803,19.8132
3804,20.8502
3805,20.7965
3806,21.3008
3807,22.4671
3808,22.7940
3809,24.1962
3810,21.8580
3811,22.5425
3812,22.0609
3813,21.1563
3814,20.3485
3815,20.3386
3816,20.9541
3817,21.4400
3818,22.6228
3819,22.1566
3820,19.9835
3821,22.0939
3822,20.3395
3823,21.2626
3824,21.9910
3825,121.7959
3826,24.2285
3827,22.6157
3828,22.0563
3829,24.7350
3830,24.1901
3831,21.6642
3832,21.5876
3833,21.8615
3834,21.2548
3835,21.6475
3836,25.8847
3837,23.8864
3838,23.5423
3839,25.9875
3840,21.8263
3841,22.9896
3842,24.7352
3843,23.3947
3844,21.5095
3845,22.3669
3846,21.5594
3847,20.3651
3848,21.1494
3849,19.9618
3850,24.1928
3851,19.4036
3852,22.6728
3853,23.0692
3854,22.9823
3855,20.5470
3856,24.6176
3857,24.2759
3858,22.3332
3859,19.9157
3860,20.7184
3861,121.2498
3862,24.7126
3863,23.3397
3864,20.7373
3865,23.2325
3866,21.4936
3867,22.2751
3868,20.9283
3869,22.0413
3870,21.0881
3871,21.8660
3872,20.9748
3873,18.0374
3874,20.1515
3875,20.3472
3876,19.4049
3877,19.3115
3878,19.9616
3879,21.4231
3880,20.6308
3881,20.6297
3882,22.7259
3883,21.8540
3884,22.0199
3885,21.6251
3886,20.6516
3887,23.2593
3888,23.6262
3889,23.8340
3890,23.8031
3891,20.9269
3892,20.8686
3893,18.5786
3894,19.6707
3895,21.0517
3896,18.8058
3897,20.5654
3898,123.4101
3899,22.4999
3900,25.1512
3901,27.1164
3902,21.9450
3903,22.0434
3904,25.4261
3905,22.0560
3906,22.0839
3907,22.6643
3908,21.6007
3909,21.6290
3910,23.5393
3911,18.2938
3912,20.4246
3913,20.7820
3914,21.2913
3915,21.7097
3916,22.5961
3917,20.8350
3918,22.2813
3919,22.5936
3920,21.8173
3921,23.1875
3922,22.5356
3923,22.9954
3924,21.7270
3925,21.8566
3926,22.0609
3927,21.9021
3928,21.2347
3929,23.4013
3930,20.9143
3931,22.2176
3932,20.8606
3933,21.8301
3934,19.4656
3935,121.0207
3936,22.8593
3937,28.4805
3938,21.5140
3939,23.7461
3940,21.2164
3941,21.5507
3942,20.5584
3943,21.2490
3944,23.1344
3945,20.9202
3946,20.5014
3947,19.2614
3948,20.1491
3949,20.0792
3950,19.9612
3951,19.7932
3952,20.2948
3953,21.5585
3954,21.5904
3955,20.5928
3956,20.9653
3957,20.8206
3958,21.3308
3959,20.8743
3960,19.7360
3961,20.1683
3962,21.6561
3963,20.8507
3964,21.6895
3965,21.0990
3966,21.2011
3967,21.2322
3968,20.8287
3969,20.6763
3970,21.6345
3971,20.5364
3972,21.1186
3973,121.2053
3974,22.3888
3975,25.6620
3976,21.1326
3977,20.1062
3978,20.0895
3979,21.1734
3980,21.2098
3981,20.6412
3982,20.9300
3983,20.8552
3984,22.1204
3985,23.2617
3986,22.3661
3987,21.7932
3988,22.4955
3989,18.3024
3990,22.3927
3991,22.5881
3992,22.2878
3993,20.8339
3994,21.6304
3995,22.6156
3996,19.8071
3997,19.8394
3998,20.2584
3999,19.0825
